customer_id,age_group,region,product,tenure_months,lifetime_value,nps_score,churn_risk,acquisition_channel
CX04491,55+,North America,Basic Plan,16,36206.36,8,Medium,Website
CX04492,46-55,Europe,Pro Plan,16,18114.76,8,High,Website
CX04493,36-45,North America,Basic Plan,35,33846.1,1,Medium,Mobile App
CX04494,26-35,Latin America,Enterprise Plan,54,40501.76,5,Medium,Email
CX04495,18-25,Europe,Add-on Services,32,8702.19,7,Low,Phone
CX04496,46-55,Asia Pacific,Add-on Services,43,31239.25,7,High,Live Chat
CX04497,36-45,Asia Pacific,Add-on Services,22,28633.13,9,High,Phone
CX04498,36-45,North America,Enterprise Plan,21,44879.27,3,High,In-Store
CX04499,46-55,Europe,Basic Plan,29,6179.28,8,Medium,Phone
CX04500,18-25,Europe,Enterprise Plan,11,34639.1,2,High,In-Store
CX04501,36-45,Europe,Basic Plan,30,44763.89,8,High,Live Chat
CX04502,26-35,North America,Add-on Services,42,16010.09,1,High,In-Store
CX04503,26-35,North America,Enterprise Plan,54,45430.04,7,Medium,In-Store
CX04504,36-45,Asia Pacific,Pro Plan,4,40289.64,0,High,Mobile App
CX04505,46-55,Latin America,Enterprise Plan,30,10522.82,8,High,Live Chat
CX04506,26-35,Asia Pacific,Basic Plan,13,41215.45,5,High,Mobile App
CX04507,26-35,North America,Pro Plan,48,49604.81,4,Low,In-Store
CX04508,26-35,Europe,Add-on Services,15,14833.29,0,High,Phone
CX04509,18-25,Europe,Basic Plan,53,27808.03,0,Medium,In-Store
CX04510,26-35,Asia Pacific,Add-on Services,37,16190.73,9,Low,In-Store
CX04511,18-25,Asia Pacific,Add-on Services,39,45698.36,1,Low,In-Store
CX04512,26-35,Europe,Enterprise Plan,20,20628.5,1,High,Live Chat
CX04513,18-25,North America,Pro Plan,52,15478.93,3,Medium,Live Chat
CX04514,36-45,Latin America,Basic Plan,13,11109.78,10,High,Email
CX04515,26-35,Latin America,Add-on Services,35,21092.53,2,Medium,Mobile App
CX04516,36-45,Europe,Basic Plan,50,6266.61,0,Low,Live Chat
CX04517,18-25,Europe,Basic Plan,15,2451.96,4,High,Phone
CX04518,55+,North America,Pro Plan,40,26519.3,9,Low,Live Chat
CX04519,55+,North America,Add-on Services,44,20902.34,5,Low,Mobile App
CX04520,18-25,North America,Basic Plan,33,8126.95,10,Low,Mobile App
CX04521,36-45,Latin America,Pro Plan,7,22392.3,2,Low,Email
CX04522,46-55,Latin America,Basic Plan,20,48703.06,1,Medium,Website
CX04523,18-25,Europe,Basic Plan,40,6200.0,8,Medium,Phone
CX04524,18-25,Asia Pacific,Basic Plan,8,12339.3,3,Low,Website
CX04525,26-35,Asia Pacific,Enterprise Plan,38,18710.05,0,Medium,Website
CX04526,36-45,Latin America,Add-on Services,23,3372.55,7,Medium,Phone
CX04527,26-35,Asia Pacific,Add-on Services,10,11691.64,6,High,Mobile App
CX04528,18-25,Latin America,Basic Plan,54,10194.39,7,High,Live Chat
CX04529,18-25,North America,Basic Plan,21,38641.89,7,Low,Mobile App
CX04530,55+,Latin America,Pro Plan,4,21514.01,7,Low,Website
CX04531,36-45,Asia Pacific,Add-on Services,59,30061.2,6,Medium,In-Store
CX04532,55+,Europe,Pro Plan,50,12767.02,7,Low,Website
CX04533,46-55,North America,Enterprise Plan,34,41030.21,0,High,Email
CX04534,18-25,Asia Pacific,Basic Plan,36,21332.38,3,Low,Mobile App
CX04535,36-45,Europe,Basic Plan,52,37755.49,5,High,Email
CX04536,36-45,Asia Pacific,Pro Plan,40,43825.94,2,Low,Email
CX04537,36-45,North America,Add-on Services,12,7535.96,5,High,In-Store
CX04538,26-35,Asia Pacific,Enterprise Plan,48,14080.21,5,Low,Mobile App
CX04539,55+,North America,Add-on Services,51,1684.35,3,Medium,Live Chat
CX04540,26-35,Europe,Add-on Services,32,27361.72,3,High,In-Store
CX04541,46-55,Europe,Add-on Services,57,28348.32,10,Low,Mobile App
CX04542,26-35,North America,Basic Plan,17,34895.42,6,Medium,Email
CX04543,36-45,Asia Pacific,Add-on Services,27,44980.01,4,High,Email
CX04544,46-55,Asia Pacific,Basic Plan,26,11928.97,1,Low,Website
CX04545,46-55,Europe,Basic Plan,30,16979.36,2,High,Email
CX04546,46-55,Latin America,Basic Plan,8,13377.33,8,Medium,Website
CX04547,55+,North America,Basic Plan,48,38924.52,4,Low,Phone
CX04548,46-55,Europe,Basic Plan,46,15924.49,3,High,Email
CX04549,18-25,North America,Add-on Services,35,19369.85,1,Medium,Email
CX04550,18-25,Europe,Add-on Services,5,4921.64,9,Low,Email
CX04551,18-25,Asia Pacific,Enterprise Plan,22,35609.22,4,Medium,Phone
CX04552,36-45,Europe,Add-on Services,33,48503.94,6,High,Phone
CX04553,26-35,Latin America,Add-on Services,6,49437.61,0,Low,Phone
CX04554,36-45,Asia Pacific,Enterprise Plan,22,42456.18,5,High,Email
CX04555,46-55,North America,Basic Plan,15,49627.57,1,Low,Live Chat
CX04556,46-55,Europe,Pro Plan,32,38884.1,3,High,Email
CX04557,55+,Latin America,Enterprise Plan,44,6722.53,1,High,In-Store
CX04558,46-55,Europe,Add-on Services,52,26753.66,8,Medium,In-Store
CX04559,18-25,Asia Pacific,Add-on Services,2,49002.09,9,Low,Phone
CX04560,18-25,North America,Add-on Services,44,45976.72,5,Low,Live Chat
CX04561,18-25,North America,Pro Plan,27,40274.65,4,Low,Mobile App
CX04562,36-45,Asia Pacific,Enterprise Plan,13,43644.45,7,Medium,Website
CX04563,18-25,Latin America,Pro Plan,52,24607.2,9,Medium,In-Store
CX04564,55+,Asia Pacific,Basic Plan,20,40659.4,9,Medium,Phone
CX04565,36-45,Latin America,Add-on Services,37,16800.5,2,Low,In-Store
CX04566,46-55,Asia Pacific,Add-on Services,9,23995.21,2,High,Website
CX04567,18-25,North America,Add-on Services,60,37253.05,1,High,Email
CX04568,26-35,Asia Pacific,Enterprise Plan,30,29207.94,4,High,Phone
CX04569,55+,Europe,Pro Plan,21,33870.82,6,High,Mobile App
CX04570,55+,Europe,Pro Plan,28,14285.65,8,High,Email
CX04571,18-25,North America,Basic Plan,6,22525.32,7,High,Website
CX04572,26-35,Asia Pacific,Enterprise Plan,29,20549.27,1,High,In-Store
CX04573,26-35,North America,Enterprise Plan,56,49954.14,9,Medium,Live Chat
CX04574,36-45,North America,Enterprise Plan,12,31462.91,10,Low,Phone
CX04575,36-45,Europe,Pro Plan,41,11056.74,2,High,Live Chat
CX04576,46-55,Asia Pacific,Add-on Services,43,24851.16,8,Low,In-Store
CX04577,26-35,North America,Pro Plan,27,44320.39,6,Medium,In-Store
CX04578,46-55,Latin America,Basic Plan,53,4597.99,8,High,Mobile App
CX04579,18-25,Latin America,Basic Plan,44,44560.26,9,Medium,Website
CX04580,18-25,Latin America,Basic Plan,8,49447.85,1,Low,Phone
CX04581,46-55,Asia Pacific,Enterprise Plan,25,35771.92,1,Low,Live Chat
CX04582,55+,Europe,Basic Plan,49,29039.84,5,Medium,Mobile App
CX04583,36-45,Latin America,Pro Plan,47,40759.99,10,High,Live Chat
CX04584,36-45,Europe,Pro Plan,32,49999.45,10,Medium,Phone
CX04585,55+,Latin America,Add-on Services,1,3297.05,8,High,Website
CX04586,26-35,Asia Pacific,Pro Plan,12,17049.55,1,Low,Website
CX04587,55+,North America,Pro Plan,49,8716.86,7,High,Live Chat
CX04588,18-25,Latin America,Add-on Services,27,36536.64,2,High,Email
CX04589,36-45,Europe,Pro Plan,54,28769.0,5,Medium,Website
CX04590,46-55,Asia Pacific,Add-on Services,49,41351.07,8,Low,Website
CX04591,18-25,North America,Pro Plan,44,49654.7,7,Low,In-Store
CX04592,55+,North America,Add-on Services,3,40631.76,7,High,Website
CX04593,55+,Latin America,Add-on Services,49,40475.36,9,Low,Mobile App
CX04594,18-25,Latin America,Basic Plan,37,48213.17,8,Low,Phone
CX04595,55+,Asia Pacific,Pro Plan,44,34914.6,6,Medium,In-Store
CX04596,36-45,Latin America,Add-on Services,60,34363.68,9,Medium,Phone
CX04597,18-25,Latin America,Enterprise Plan,44,43242.36,5,Medium,Phone
CX04598,46-55,Europe,Add-on Services,31,20060.78,10,Medium,Website
CX04599,55+,Europe,Basic Plan,29,49897.82,4,Medium,Email
CX04600,55+,Asia Pacific,Basic Plan,55,46012.16,0,Low,Phone
CX04601,36-45,Europe,Pro Plan,4,9702.18,2,Medium,Live Chat
CX04602,26-35,North America,Pro Plan,9,42335.26,6,High,Phone
CX04603,36-45,Europe,Enterprise Plan,29,11522.69,0,High,In-Store
CX04604,18-25,Latin America,Enterprise Plan,50,38149.59,6,Low,Phone
CX04605,18-25,Latin America,Enterprise Plan,10,32541.16,4,Medium,Email
CX04606,46-55,Asia Pacific,Basic Plan,9,17458.6,8,Low,Email
CX04607,55+,North America,Basic Plan,47,40028.4,3,Medium,In-Store
CX04608,46-55,Europe,Pro Plan,9,24882.06,3,Low,Phone
CX04609,26-35,Europe,Enterprise Plan,45,20312.22,8,Low,Email
CX04610,26-35,Europe,Add-on Services,44,9247.34,5,High,Mobile App
CX04611,18-25,North America,Pro Plan,52,11856.68,7,High,In-Store
CX04612,18-25,North America,Enterprise Plan,10,32921.51,4,Low,Mobile App
CX04613,46-55,North America,Enterprise Plan,13,9958.83,3,High,Website
CX04614,55+,Europe,Enterprise Plan,24,20231.87,1,Low,Phone
CX04615,46-55,North America,Enterprise Plan,30,11346.47,1,High,Live Chat
CX04616,36-45,North America,Add-on Services,27,28782.66,6,High,Website
CX04617,46-55,Asia Pacific,Enterprise Plan,55,35448.02,4,Medium,In-Store
CX04618,26-35,North America,Enterprise Plan,32,33451.55,8,Low,Email
CX04619,55+,Europe,Add-on Services,19,1990.81,3,High,Mobile App
CX04620,46-55,Europe,Add-on Services,34,26701.31,9,Low,Phone
CX04621,26-35,Europe,Basic Plan,15,30359.9,9,High,Email
CX04622,55+,Europe,Pro Plan,6,34822.59,0,Low,Mobile App
CX04623,18-25,Asia Pacific,Add-on Services,23,39994.46,1,High,In-Store
CX04624,18-25,Europe,Enterprise Plan,1,20108.07,6,High,In-Store
CX04625,55+,Latin America,Basic Plan,26,32488.5,3,Medium,Email
CX04626,46-55,Latin America,Basic Plan,56,15243.23,9,High,In-Store
CX04627,55+,Latin America,Pro Plan,10,28195.94,5,High,Live Chat
CX04628,18-25,North America,Pro Plan,34,17079.98,4,Low,Email
CX04629,46-55,Europe,Pro Plan,7,16600.09,9,Medium,Mobile App
CX04630,46-55,Asia Pacific,Pro Plan,37,33994.89,6,Low,Live Chat
CX04631,55+,Asia Pacific,Enterprise Plan,59,30025.49,0,Low,Live Chat
CX04632,55+,Asia Pacific,Enterprise Plan,51,37332.9,6,Medium,Email
CX04633,36-45,Europe,Basic Plan,31,3381.29,7,Low,Website
CX04634,18-25,Europe,Basic Plan,2,33278.24,7,Low,Email
CX04635,46-55,Europe,Pro Plan,23,36923.6,10,Medium,Mobile App
CX04636,26-35,Europe,Pro Plan,19,45947.15,7,Medium,Live Chat
CX04637,26-35,North America,Add-on Services,43,19876.13,1,High,Website
CX04638,18-25,North America,Enterprise Plan,36,26210.17,6,High,In-Store
CX04639,18-25,Latin America,Pro Plan,55,37421.29,6,Medium,Phone
CX04640,46-55,Europe,Add-on Services,33,18191.49,5,High,Phone
CX04641,18-25,Latin America,Add-on Services,51,3384.84,9,High,Website
CX04642,55+,Europe,Add-on Services,7,45963.63,4,High,In-Store
CX04643,36-45,North America,Basic Plan,19,17828.44,7,Low,In-Store
CX04644,36-45,Latin America,Add-on Services,37,41851.88,4,Medium,Mobile App
CX04645,26-35,Latin America,Basic Plan,48,38664.15,5,Low,Live Chat
CX04646,55+,North America,Enterprise Plan,25,22118.79,1,High,Mobile App
CX04647,46-55,Asia Pacific,Add-on Services,29,4983.26,8,High,Live Chat
CX04648,26-35,Latin America,Enterprise Plan,16,40856.77,5,Low,Live Chat
CX04649,46-55,Asia Pacific,Pro Plan,33,2508.55,2,High,Phone
CX04650,18-25,Europe,Pro Plan,3,25819.45,9,High,Live Chat
CX04651,46-55,Asia Pacific,Add-on Services,52,30608.86,10,Low,Phone
CX04652,26-35,Asia Pacific,Pro Plan,23,12931.2,6,High,Phone
CX04653,26-35,North America,Pro Plan,53,5555.09,5,Medium,Website
CX04654,26-35,Latin America,Basic Plan,1,26295.09,0,Low,Phone
CX04655,36-45,Latin America,Enterprise Plan,25,21644.75,4,High,Website
CX04656,26-35,Latin America,Add-on Services,17,22344.16,7,Medium,In-Store
CX04657,55+,North America,Basic Plan,28,4512.66,2,Low,Phone
CX04658,18-25,Europe,Add-on Services,45,15993.98,5,High,Email
CX04659,55+,North America,Basic Plan,3,39497.53,4,Low,Phone
CX04660,55+,Europe,Pro Plan,14,18953.94,8,Medium,In-Store
CX04661,46-55,North America,Basic Plan,53,11559.51,5,Medium,In-Store
CX04662,18-25,North America,Pro Plan,38,17267.43,7,Low,Live Chat
CX04663,18-25,North America,Basic Plan,5,9625.79,4,Medium,Email
CX04664,18-25,North America,Enterprise Plan,36,3212.55,10,Low,Live Chat
CX04665,36-45,North America,Pro Plan,59,20358.01,5,Low,Phone
CX04666,36-45,North America,Basic Plan,43,40742.46,9,Low,Live Chat
CX04667,46-55,Latin America,Basic Plan,33,21938.42,10,Medium,Website
CX04668,46-55,North America,Basic Plan,42,15903.85,2,High,Mobile App
CX04669,26-35,Asia Pacific,Basic Plan,32,45961.25,1,High,Email
CX04670,18-25,Europe,Pro Plan,14,40732.63,1,Low,Phone
CX04671,55+,Asia Pacific,Pro Plan,9,2583.52,4,Low,In-Store
CX04672,18-25,Europe,Add-on Services,56,33973.01,7,Medium,Phone
CX04673,55+,Asia Pacific,Add-on Services,10,35959.23,4,High,Website
CX04674,46-55,Latin America,Basic Plan,5,34680.04,2,Medium,In-Store
CX04675,26-35,North America,Pro Plan,59,3447.51,6,High,Phone
CX04676,18-25,Latin America,Enterprise Plan,32,33851.82,2,Low,Website
CX04677,55+,Latin America,Basic Plan,54,32339.4,8,Low,Website
CX04678,26-35,Europe,Pro Plan,13,3434.72,5,Medium,Live Chat
CX04679,55+,Latin America,Pro Plan,4,21744.96,2,Low,Website
CX04680,36-45,Asia Pacific,Add-on Services,36,33076.22,8,High,Live Chat
CX04681,18-25,North America,Add-on Services,41,5833.0,6,High,Website
CX04682,36-45,Asia Pacific,Basic Plan,23,8582.23,1,Low,Website
CX04683,26-35,Latin America,Basic Plan,34,6561.23,4,Low,In-Store
CX04684,55+,North America,Enterprise Plan,17,37483.99,6,Low,Live Chat
CX04685,18-25,Latin America,Basic Plan,17,2387.98,8,Low,Phone
CX04686,46-55,Asia Pacific,Enterprise Plan,18,28518.94,5,Low,Email
CX04687,18-25,Asia Pacific,Basic Plan,27,41470.94,7,Medium,Phone
CX04688,46-55,Latin America,Pro Plan,44,31102.76,8,Medium,Live Chat
CX04689,18-25,Latin America,Enterprise Plan,10,30615.24,4,Low,Phone
CX04690,26-35,North America,Enterprise Plan,40,18274.79,10,Medium,Email
CX04691,26-35,Asia Pacific,Pro Plan,44,38174.24,8,Medium,Email
CX04692,46-55,Latin America,Basic Plan,57,30228.23,5,Low,Website
CX04693,18-25,Latin America,Enterprise Plan,32,7379.71,10,Medium,Website
CX04694,46-55,Asia Pacific,Add-on Services,57,26178.26,9,Low,Mobile App
CX04695,46-55,Europe,Add-on Services,25,4697.72,6,Medium,Mobile App
CX04696,55+,Latin America,Add-on Services,1,38515.69,4,High,Live Chat
CX04697,26-35,Asia Pacific,Add-on Services,57,27645.39,10,High,Email
CX04698,46-55,North America,Basic Plan,26,18794.1,2,Medium,In-Store
CX04699,46-55,Asia Pacific,Basic Plan,11,3613.82,5,Medium,Mobile App
CX04700,26-35,North America,Pro Plan,21,7823.98,2,Low,Phone
CX04701,26-35,Asia Pacific,Add-on Services,54,2175.4,8,Medium,In-Store
CX04702,55+,Asia Pacific,Add-on Services,57,3594.68,2,Low,Phone
CX04703,18-25,Asia Pacific,Pro Plan,1,31483.9,3,Medium,Mobile App
CX04704,18-25,Europe,Basic Plan,33,13973.66,6,Low,Phone
CX04705,55+,Europe,Enterprise Plan,43,7895.98,2,Low,In-Store
CX04706,18-25,North America,Basic Plan,57,7770.76,9,Medium,Phone
CX04707,26-35,North America,Enterprise Plan,59,35068.29,1,Medium,Website
CX04708,55+,Latin America,Pro Plan,17,34886.01,3,High,In-Store
CX04709,46-55,Latin America,Pro Plan,45,43756.61,0,Low,Website
CX04710,18-25,Latin America,Pro Plan,15,5090.11,7,High,Live Chat
CX04711,55+,North America,Basic Plan,42,1266.88,0,High,Live Chat
CX04712,46-55,Europe,Enterprise Plan,11,48684.49,5,Medium,Live Chat
CX04713,55+,Latin America,Pro Plan,44,16958.56,8,Medium,Email
CX04714,36-45,Asia Pacific,Pro Plan,27,11053.74,4,High,Live Chat
CX04715,55+,Europe,Pro Plan,48,37981.17,7,High,Mobile App
CX04716,36-45,Asia Pacific,Enterprise Plan,48,9691.13,10,Medium,Mobile App
CX04717,36-45,North America,Basic Plan,58,23564.08,8,High,Live Chat
CX04718,26-35,North America,Enterprise Plan,3,49252.79,4,Medium,Phone
CX04719,26-35,Europe,Add-on Services,11,852.21,4,Medium,Email
CX04720,46-55,Latin America,Add-on Services,59,19253.75,0,High,Mobile App
CX04721,55+,Latin America,Enterprise Plan,21,35485.08,8,Medium,Website
CX04722,26-35,North America,Add-on Services,21,10776.56,10,Low,In-Store
CX04723,46-55,Asia Pacific,Pro Plan,7,18885.18,2,Medium,Mobile App
CX04724,18-25,North America,Add-on Services,54,15128.95,1,Medium,Phone
CX04725,26-35,North America,Basic Plan,1,40360.84,1,Medium,Phone
CX04726,36-45,Europe,Add-on Services,60,15641.61,7,Medium,Phone
CX04727,26-35,Europe,Basic Plan,39,39886.98,7,Low,Website
CX04728,36-45,Europe,Pro Plan,53,12530.43,4,High,Email
CX04729,26-35,Latin America,Add-on Services,2,5065.63,0,High,Mobile App
CX04730,36-45,Europe,Enterprise Plan,20,30187.9,7,Medium,In-Store
CX04731,55+,Asia Pacific,Add-on Services,41,3906.55,8,High,Live Chat
CX04732,18-25,Latin America,Add-on Services,4,47427.49,2,Low,Phone
CX04733,55+,Europe,Add-on Services,39,13128.79,7,Medium,Mobile App
CX04734,55+,Europe,Add-on Services,58,14779.07,0,Low,Mobile App
CX04735,18-25,Europe,Pro Plan,12,11841.03,9,Medium,Phone
CX04736,55+,North America,Add-on Services,1,14846.97,3,High,Website
CX04737,36-45,Europe,Add-on Services,36,23434.52,7,Medium,In-Store
CX04738,46-55,Asia Pacific,Basic Plan,30,1390.94,6,Medium,Email
CX04739,36-45,Latin America,Basic Plan,1,33774.41,7,Medium,In-Store
CX04740,26-35,Europe,Pro Plan,8,43340.08,2,High,In-Store
CX04741,55+,Europe,Basic Plan,38,41535.18,3,High,Email
CX04742,55+,Europe,Add-on Services,36,39611.74,7,Low,Email
CX04743,36-45,Europe,Pro Plan,13,42599.13,4,High,Phone
CX04744,55+,Latin America,Pro Plan,43,38144.26,6,Medium,In-Store
CX04745,46-55,North America,Enterprise Plan,35,17939.57,3,Low,Mobile App
CX04746,26-35,Asia Pacific,Enterprise Plan,14,49924.82,8,High,Phone
CX04747,55+,North America,Basic Plan,34,33062.28,6,Medium,Website
CX04748,26-35,Asia Pacific,Pro Plan,8,1939.92,6,High,Mobile App
CX04749,46-55,North America,Add-on Services,49,35522.27,4,High,In-Store
CX04750,26-35,Latin America,Enterprise Plan,41,47509.68,1,Low,In-Store
CX04751,46-55,Asia Pacific,Enterprise Plan,60,18390.77,8,High,In-Store
CX04752,36-45,Asia Pacific,Pro Plan,5,31321.91,7,High,Mobile App
CX04753,18-25,Europe,Add-on Services,13,45524.7,6,Medium,Live Chat
CX04754,46-55,Europe,Add-on Services,26,23330.19,8,Medium,Email
CX04755,46-55,Asia Pacific,Pro Plan,24,39521.49,6,Low,Mobile App
CX04756,36-45,North America,Add-on Services,17,49921.78,1,High,Phone
CX04757,26-35,North America,Enterprise Plan,12,21901.47,7,Low,Mobile App
CX04758,26-35,North America,Add-on Services,55,20599.09,5,Low,Website
CX04759,18-25,North America,Basic Plan,15,30684.58,5,Medium,Live Chat
CX04760,18-25,Asia Pacific,Enterprise Plan,12,37594.5,6,Medium,Email
CX04761,55+,Europe,Basic Plan,17,49644.73,9,Low,Website
CX04762,18-25,Latin America,Basic Plan,52,46721.57,4,Medium,In-Store
CX04763,55+,North America,Enterprise Plan,54,31627.61,10,High,Live Chat
CX04764,18-25,Asia Pacific,Add-on Services,15,26750.62,0,Medium,Email
CX04765,55+,Latin America,Add-on Services,43,11942.74,7,Low,Website
CX04766,55+,Latin America,Basic Plan,3,40147.69,3,Medium,Mobile App
CX04767,46-55,Asia Pacific,Pro Plan,44,9085.83,5,High,Email
CX04768,55+,Latin America,Pro Plan,58,13714.39,5,High,Email
CX04769,18-25,Asia Pacific,Enterprise Plan,59,34260.19,9,Low,Mobile App
CX04770,46-55,Latin America,Basic Plan,8,6223.76,5,Medium,In-Store
CX04771,55+,North America,Add-on Services,44,25207.31,10,Low,In-Store
CX04772,46-55,North America,Add-on Services,33,17346.42,8,High,In-Store
CX04773,55+,Latin America,Basic Plan,3,46430.92,8,Medium,In-Store
CX04774,55+,Latin America,Pro Plan,23,25297.25,7,High,Phone
CX04775,26-35,Europe,Add-on Services,18,13941.32,7,Low,Mobile App
CX04776,46-55,Europe,Pro Plan,32,20082.86,7,High,Email
CX04777,36-45,Latin America,Enterprise Plan,48,17071.55,7,High,In-Store
CX04778,46-55,Latin America,Enterprise Plan,53,29376.69,4,Medium,In-Store
CX04779,18-25,Asia Pacific,Enterprise Plan,54,31603.68,3,Medium,Email
CX04780,36-45,Asia Pacific,Basic Plan,46,32107.04,4,Low,Phone
CX04781,26-35,Latin America,Add-on Services,11,30225.53,0,High,In-Store
CX04782,36-45,Latin America,Enterprise Plan,57,11736.04,9,Medium,Phone
CX04783,18-25,Europe,Add-on Services,52,40829.71,4,High,Website
CX04784,46-55,North America,Enterprise Plan,15,26838.74,3,High,Live Chat
CX04785,36-45,Latin America,Pro Plan,12,36219.97,1,Low,Email
CX04786,55+,Latin America,Enterprise Plan,48,26480.65,4,Low,Email
CX04787,26-35,Latin America,Pro Plan,4,48395.72,4,Low,Phone
CX04788,18-25,Latin America,Pro Plan,12,40634.49,4,Low,Phone
CX04789,18-25,North America,Pro Plan,27,18367.73,3,High,Email
CX04790,55+,Latin America,Pro Plan,13,44597.21,6,Medium,Phone
CX04791,46-55,Asia Pacific,Add-on Services,56,21878.24,0,Low,Mobile App
CX04792,26-35,Latin America,Pro Plan,53,39297.62,9,Medium,Phone
CX04793,18-25,Asia Pacific,Pro Plan,51,3157.44,9,Medium,Website
CX04794,18-25,North America,Basic Plan,12,31600.12,6,Low,Email
CX04795,55+,North America,Enterprise Plan,8,19891.14,8,Medium,Live Chat
CX04796,46-55,Latin America,Add-on Services,13,26159.3,3,Low,Email
CX04797,18-25,Asia Pacific,Enterprise Plan,14,44527.6,7,High,Phone
CX04798,36-45,Latin America,Pro Plan,55,17398.98,5,High,In-Store
CX04799,26-35,Latin America,Basic Plan,12,38146.05,0,High,Email
CX04800,55+,Latin America,Enterprise Plan,28,37932.76,0,Medium,Website
CX04801,55+,North America,Pro Plan,39,9525.5,6,Low,Mobile App
CX04802,55+,North America,Pro Plan,13,24853.22,4,Medium,Live Chat
CX04803,55+,Asia Pacific,Basic Plan,45,36952.76,3,Low,Email
CX04804,46-55,Latin America,Basic Plan,22,45874.99,8,Low,Email
CX04805,55+,North America,Basic Plan,41,40230.91,6,High,Phone
CX04806,18-25,North America,Add-on Services,18,2521.05,0,Medium,Live Chat
